"","Datatreatment","Y_rec","sd","type","year","DDpre","DDegg","DDlarv","DDpjuv","DDben","Tcop","Tpart","MLDpart","MLDlarv","MLDpjuv","CSTlarv","CSTpjuv","LSTlarv","LSTpjuv","hci1_larv","hci1_pjuv","hci2_larv","hci2_pjuv","oni_pre","oni_larv","oni_pjuv","pdo_larv","pdo_pjuv","lusi_annual","CutiSTIpjuv","CutiTUMIpjuv","BeutiTUMIpjuv","BeutiSTIpjuv"
"166","2025 Final",0.376,0.143,"Main",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2025 Final",-0.13,0.219,"Main",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2025 Final",0.758,0.129,"Main",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2025 Final",0.764,0.143,"Main",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2025 Final",0.55,0.164,"Main",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2025 Final",0.117,0.203,"Main",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2025 Final",-0.293,0.258,"Main",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2025 Final",0.276,0.185,"Main",1994,-0.170875656258335,-0.656298140942873,0.0262982616296373,0.512771415472883,0.120553298986721,-0.103999022351795,0.0508883832016577,-0.453079281876128,-0.108265220091078,-0.701917814530951,-0.426607867000656,0.370048498200638,0.356699036617964,-0.440176317526292,-0.572645227747643,-0.950660433453263,-0.572645227747643,-0.950660433453263,0.178282796315121,0.262982586711196,0.902930352495954,0.205695429775436,0.0248576907414551,0.37393720681456,0.484967345660979,-0.673589078028754,-1.01197026911948,0.532614144327043
"174","2025 Final",0.164,0.206,"Main",1995,0.373304604587023,-0.768700635063735,0.976066230803165,0.528327253414791,0.648233147794708,1.05423496752283,0.735585359703016,0.0466861242997555,-0.238484364165222,-0.406386410993294,-0.52160320379647,1.73929181260494,0.849334209301363,-0.559506930890935,-0.84968908896804,-0.594993402631627,-0.84968908896804,-0.594993402631627,0.806460432516055,0.863436178975989,0.00883925944685229,0.442195489130769,1.27874481224076,0.0277676143674176,0.190117872848237,-0.990317181137496,-0.887097282292308,0.330204894286681
"175","2025 Final",-0.296,0.273,"Main",1996,0.821927284081719,0.555329409561781,0.746600819557697,0.283730803816206,-0.598285699706549,0.381269058025421,1.04374944668697,0.0781052566342672,-0.20531959518694,0.816334242944703,1.09721827295611,1.10042109928684,-0.424975861863873,-0.492248858365688,-1.12192871930054,-0.39995019593046,-1.12192871930054,-0.39995019593046,-0.778940269038654,-0.676340854653529,-0.449476342872435,0.830731300928815,1.0686090331313,-0.97927120002427,1.48291940699149,-0.34043374931749,-0.948923682592797,1.54466039452885
"176","2025 Final",-0.0175,0.23,"Main",1997,-0.500575941790465,-0.733628509480563,-0.384475853900302,1.40082573967078,3.47390018779578,-0.389276162769661,-0.341237162723964,-0.674870496937097,-0.846836365795814,-1.21411037433231,1.1147264142825,-0.281361629631145,-1.54572946750184,1.79493942983632,0.0727228365700603,-1.35486762634911,0.0727228365700603,-1.35486762634911,-0.355369063031513,-0.153173368323809,2.30793064157311,0.391516904983197,2.13083385060769,-1.82896019966726,0.711774631105337,-2.05173956023067,-1.27013407513192,0.451650444310898
"177","2025 Final",0.507,0.166,"Main",1998,3.28515277215667,3.2044929887499,2.36371537492323,1.81054720539102,0.572660141832001,2.96249499343414,2.24196230797903,3.38543754680924,2.99015502281463,0.0262400328629643,-1.50890839940953,-1.17872732322322,1.80215117097324,1.42959354054186,-1.40377680578468,-1.17041500039369,-1.40377680578468,-1.17041500039369,2.23032974181251,2.12379421422486,-0.073807816381216,1.96255301355791,0.061804640914547,0.845986651060664,-0.274837064983353,-0.226461133184012,-0.830360438527568,-0.22304705595858
"178","2025 Final",0.205,0.218,"Main",1999,0.211283345301112,0.74521941176496,-0.940605330468591,-0.893503742080904,-0.218674742206562,0.670440366499981,-0.945793187532326,0.813677530608949,1.82432775721433,0.949949684057752,0.797124458932485,0.86774968454509,1.54848592173932,-1.52889381001093,1.40669702351205,1.03507359778975,1.40669702351205,1.03507359778975,-1.34729146426072,-1.28868461706218,-1.8244231498303,-0.903602467676956,-1.64237343581931,1.28656613235703,0.258160058855777,0.225018130040873,0.460240701137102,0.411168594302826
"179","2025 Final",0.705,0.142,"Main",2000,-0.182710849296628,0.251957211064511,0.0298907342853643,-0.0695651657182447,-0.671860770056986,-0.356152423771524,-0.119161809133577,-0.669745755270082,-0.281950988222264,-1.19810437149658,-0.375386933063811,1.38536557917711,0.2740169761326,-0.574329216785152,0.255283528760105,0.0227905181134336,0.255283528760105,0.0227905181134336,-1.38916997348436,-1.35408055285339,-1.06181604105312,-0.824769114558512,-0.78104765990911,-0.412811866928946,-0.785153460039899,-0.325942660171591,-0.445193767052051,-0.830274806079665
"180","2025 Final",-0.048,0.219,"Main",2001,-0.583935880813106,-0.836381475980644,-0.569101945159606,-0.72455077776602,-0.423614483658264,-0.325623316778407,-0.500401748357014,-0.407627302418311,-0.600676106422235,0.112301406344003,-1.2935497686248,-0.297250877500071,-0.581335700695047,-0.222343264190232,0.55474712100102,0.976825397876547,0.55474712100102,0.976825397876547,-0.610229704509057,-0.45042762192024,-0.197778430123318,0.08744540009777,-1.04660386427821,0.31099728091508,-1.36351204110398,0.816597882652409,1.04381473710115,-1.51846625621689
"181","2025 Final",-0.628,0.273,"Main",2002,-0.71255663820848,-0.194492131623915,-1.18933322356588,-1.30573579978049,-0.362442680012124,-0.468822837521791,-0.953758606620859,-0.546356444757094,-0.855873081769605,0.0199768310478796,-0.50039956522603,0.00812761876642456,-0.884554563906052,-1.55508411256853,1.23054196875644,0.950348944074981,1.23054196875644,0.950348944074981,-0.132814700005621,0.191641565848053,1.24854539686788,-0.892340560088607,-0.50625471799674,1.03480642875911,-1.05732220407006,1.23522269347464,1.55943965259398,-0.73581715579095
"182","2025 Final",-0.298,0.22,"Main",2003,-0.0840195511726728,0.755729571753735,0.780979068239989,0.183195389631517,-0.00879936930790309,-1.77464429704762,0.958063072486517,-0.20153705853401,-0.16049746444093,-0.507757833355655,0.33659654439103,-1.32486055355644,-0.655406817037225,0.423085501564646,-1.21961470423603,-0.489970138080905,-1.21961470423603,-0.489970138080905,1.01944256476995,0.720754137249702,0.0839729647450961,1.51770766381811,0.606772155967651,-0.349871941029465,0.813837910116646,0.35915052544093,-0.54393806370818,1.07237214308528
"183","2025 Final",0.0824,0.167,"Main",2004,-0.0597118969585343,0.0450766952394415,-0.0977302995195052,0.430880979685785,0.0337196374387352,-0.0805184006820709,0.0240730876821853,-0.015275085772449,-0.445696357468654,-1.46556726680189,0.94513687553918,-0.207248335519024,-1.01885029463573,0.0824487555265785,-0.398091585162716,-1.33809920651214,-0.398091585162716,-1.33809920651214,0.32545584187695,0.441335138869056,0.797743165078413,0.0536596773327224,0.209592441606914,0.436877132714041,-0.68309018102859,0.661607100961325,-0.51477161824484,-0.56039580589091
"184","2025 Final",-0.627,0.277,"Main",2005,0.32485909542432,-0.563467796905643,0.818685246625324,1.4445995111574,-0.205743874306006,0.656334236209795,0.66371370975095,-0.551274818564011,-0.761258624370696,1.71127943195273,-1.70079842437118,-0.408950493173142,0.553333925757144,0.998797378254993,-0.787234112734008,-0.85975794064728,-0.787234112734008,-0.85975794064728,0.690397135617112,0.732644307393559,0.384507785938072,0.436564535336594,0.620627262282561,-1.10515105182323,1.68704596501411,0.401565903849823,-0.605789884555049,0.519120194459292
"185","2025 Final",0.431,0.128,"Main",2006,0.138001523363995,0.215743760827172,-0.178263094099272,0.0394652319482962,-0.454142099429106,-0.409406248981175,0.333130672579584,0.54022617637053,0.358662106546621,0.439148904240332,-0.505414287879499,-1.86623857780976,0.284357834225094,1.39236287620556,0.0679186056821595,-0.0345751350186144,0.0679186056821595,-0.0345751350186144,-0.470235831218567,-0.676340854653529,0.0952430205398327,0.0705525387152462,0.26732205125237,0.971866502859625,0.394244430870856,2.38826228727233,0.5417026577621,0.802493144515798
"186","2025 Final",-0.385,0.243,"Main",2007,-0.635843896167136,-0.19474645190612,-0.641361956392141,-0.27333546399322,-1.12978184483909,-0.783417093337299,-0.682528912430692,-0.429295672279263,-0.433135312789923,-0.693102895260687,0.700500048836849,0.547415905147086,-0.132628967824604,-0.73855877393096,0.87182622181078,0.234602144651568,0.87182622181078,0.234602144651568,0.552796319750401,0.179751395704195,-0.806361443039094,-0.622054777968227,0.410491483173101,-0.318401978079725,0.6777535391222,-0.640814466138045,-0.00965809867974667,0.910444744267445
"187","2025 Final",0.792,0.105,"Main",2008,-1.17094724747935,-1.05735456574005,-1.49053445631213,-1.78859461767963,-0.682131593371736,-0.524559531562105,-1.71755337158551,-0.517000964597768,-0.447865165342596,0.148024981658629,1.8535005112383,-1.11091615198691,-1.66856994270341,0.168093902309012,1.40829843287065,1.65638771340819,1.40829843287065,1.65638771340819,-1.32336088786917,-1.55026836022704,-1.00170907681453,-1.3371859098284,-1.48073052881204,0.468347095663781,-1.29546985509645,0.355437932353964,2.13750832451365,-1.43750255620075
"188","2025 Final",-0.635,0.261,"Main",2009,-1.12706787615119,-0.627544135833295,-1.16083674275983,-1.16087208215456,0.00556594538154315,-0.509111653236485,-1.38452501785336,-0.949732015403756,-0.333369924316127,-0.220809378650667,0.138253399100958,0.0125114610029095,0.227657544183347,0.665423284592788,1.40829843287065,0.847973323742099,1.40829843287065,0.847973323742099,-0.532455329621214,-0.712011365085101,0.519748455474911,-1.95095987339343,-0.75564663166511,1.16068628055807,-1.6810422423591,-0.315523447314622,1.1019152116038,-1.8962968561573
"189","2025 Final",0.325,0.135,"Main",2010,0.0737168093810336,-0.140935205484664,0.910007166112846,-0.418185881015629,-0.0991552023351874,0.000757366347783052,0.593793776167395,0.551662261687227,0.546083683806493,2.18450083031313,-0.150388075905417,0.644622283668683,1.01601499723771,-0.843603384563034,-0.923353927900256,1.46928743936054,-0.923353927900256,1.46928743936054,1.13670239038079,1.34498806980221,-0.934088742046108,0.532290749837562,-0.46699858343783,-1.92337008851648,0.439605888095812,-0.878041180523609,0.223215895192159,0.627071794210939
"190","2025 Final",-0.179,0.2,"Main",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2025 Final",0.00461,0.187,"Main",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2025 Final",0.0882,0.193,"Main",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2025 Final",0.211,0.185,"Main",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2025 Final",-0.334,0.26,"Main",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2025 Final",0.0287,0.217,"Main",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2025 Final",-0.374,0.273,"Main",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2025 Final",-0.485,0.305,"Main",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2025 Final",0.00381,0.305,"Late",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2025 Final",-0.203,0.419,"Late",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2025 Final",0.333,0.372,"Late",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2025 Final",-0.121,0.41,"Late",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2025 Final",0.503,0.4,"Late",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2025 Final",-0.0313,0.374,"Late",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
